Date,PA1436583006-DIVMOM,US22160K1051-DIVMOM,US4581401001-DIVMOM,AN8068571086-DIVMOM,PA1436583006-EBITDA2EV,US22160K1051-EBITDA2EV,US4581401001-EBITDA2EV,AN8068571086-EBITDA2EV,PA1436583006-SLW,US22160K1051-SLW,US4581401001-SLW,AN8068571086-SLW,PA1436583006-FST,US22160K1051-FST,US4581401001-FST,AN8068571086-FST
2004-03-23,0.014473874656245474,0.006107534419967184,0.02122842365452921,0.028180302739988502,,,,,,,,,-0.057906458797327476,-0.051495448634590435,-0.1041095890410959,-0.03614084070110124
2004-03-24,0.014473874656245474,0.006107534419967184,0.02122842365452921,0.028180302739988502,,,,,,,,,-0.05094130675526021,-0.058154561902300395,-0.10432140445644833,-0.052435618988519894
2004-03-25,0.014473874656245474,0.006107534419967184,0.02122842365452921,0.028180302739988502,,,,,,,,,-0.032739420935412045,-0.042487046632124326,-0.05796610169491523,-0.056361951822112455
2004-03-26,0.014473874656245474,0.006107534419967184,0.02122842365452921,0.028180302739988502,,,,,,,,,-0.01126887536623844,-0.05764282038085444,-0.06232876712328772,-0.04682896573112105
2004-03-29,0.014473874656245474,0.006107534419967184,0.02122842365452921,0.028180302739988502,0.27020896159696833,5.477192972100313,9.106975530489034,0.5213180208644742,,,,,-0.014806629834254181,-0.06910365548322484,-0.06736274840013468,-0.07687678652023466
2004-03-30,0.014473874656245474,0.006107534419967184,0.02122842365452921,0.028180302739988502,,,,,,,,,-0.01172047766475015,-0.061193653991437946,-0.07331081081081081,-0.043550331525015085
2004-03-31,0.014473874656245474,0.006107534419967184,0.02122842365452921,0.028180302739988502,,,,,,,,,-0.011010790574763285,-0.01827199164708959,-0.0633608815426997,-0.029340224992398856
2004-04-01,0.014473874656245474,0.006107534419967184,0.02122842365452921,0.028180302739988502,,,,,,,,,0.0002192982456139525,-0.033385093167701885,-0.0765598650927487,-0.05308245372495035
2004-04-02,0.014473874656245474,0.006107534419967184,0.02122842365452921,0.028180302739988502,,,,,,,,,0.007235255426441434,-0.01179554390563553,-0.02867012089810006,-0.04923834436067076
2004-04-05,0.014473874656245474,0.006107534419967184,0.02122842365452921,0.028180302739988502,0.2673403965790063,4.881982479678005,6.843716713982022,0.519622160997085,,,,,0.019893899204243892,0.007673987827467643,0.03068592057761732,-0.05419929372025167
2004-04-06,0.014473874656245474,0.006107534419967184,0.02122842365452921,0.028180302739988502,,,,,,,,,0.02497789566755082,0.013578274760383424,0.010364546104360217,-0.05356591540598954
2004-04-07,0.014473874656245474,0.006107534419967184,0.02122842365452921,0.028180302739988502,,,,,,,,,0.03535239810853419,0.018147851614624955,0.011351153423654337,-0.038607594936708955
2004-04-08,0.014473874656245474,0.006107534419967184,0.02122842365452921,0.028180302739988502,,,,,,,,,0.07230334432406971,0.007175126229072459,0.01070901033973426,-0.01399613899613894
2004-04-09,0.014473874656245474,0.006107534419967184,0.02122842365452921,0.028180302739988502,,,,,,,,,0.06031672100605512,-0.010443864229764954,-0.011556518598772159,-0.019360000000000044
2004-04-12,0.014473874656245474,0.006107534419967184,0.02122842365452921,0.028180302739988502,0.26785170864276225,5.142795384257258,9.43341749445581,0.5129974909759077,,,,,0.10320713768989642,0.006413682522715014,0.01845018450184499,0.0015959144589849927
2004-04-13,0.014473874656245474,0.006107534419967184,0.02122842365452921,0.028180302739988502,,,,,,,,,0.09288682473722809,0.003239740820734305,0.018777614138439036,-0.007518796992481147
2004-04-14,0.014473874656245474,0.006107534419967184,0.02122842365452921,0.028180302739988502,,,,,,,,,0.03496011262318155,0.010452961672473782,-0.015113350125944502,-0.04585456229735985
2004-04-15,0.014473874656245474,0.006107534419967184,0.02122842365452921,0.028180302739988502,,,,,,,,,0.033278650105460494,-0.00026752273943297933,-0.019852941176470518,-0.03539550630963384
2004-04-16,0.014473874656245474,0.006107534419967184,0.02122842365452921,0.028180302739988502,,,,,,,,,0.05151729004940031,0.022831050228310446,-0.0015100037750094275,0.007697141061891344
2004-04-19,0.014473874656245474,0.006107534419967184,0.02122842365452921,0.028180302739988502,0.27070991846997683,4.905676537296388,14.889944729952488,0.508581621339715,,,,,0.06194901119847507,0.036229910106237995,0.017155928326343828,0.01924619085805923
2004-04-20,0.014473874656245474,0.006107534419967184,0.02122842365452921,0.028180302739988502,,,,,,,,,0.04302600472813234,0.036194132163422044,-0.0034403669724770714,0.004023173479240416
2004-04-21,0.014473874656245474,0.006107534419967184,0.02122842365452921,0.028180302739988502,,,,,,,,,0.030571761960326516,0.05131723380900133,-0.009630606860158375,0.012115258677144691
2004-04-22,0.014473874656245474,0.006107534419967184,0.02122842365452921,0.028180302739988502,,,,,,,,,0.0260188809578632,0.0359848484848484,-0.045699892047499135,0.04467353951890041
2004-04-23,0.014473874656245474,0.006107534419967184,0.02122842365452921,0.028180302739988502,,,,,,,,,0.009801686801914844,0.05243036592026229,0.005478451424397512,0.0037416625996422592
2004-04-26,0.014473874656245474,0.006107534419967184,0.02122842365452921,0.028180302739988502,0.27151962931998874,4.87609468481748,11.879840013615862,0.5174331702133104,,,,,-0.018169582772543658,0.02447552447552459,-0.01950162513542808,0.010104302477183857
2004-04-27,0.014473874656245474,0.006107534419967184,0.02122842365452921,0.028180302739988502,,,,,,,,,-0.022823897963750173,0.020386266094420513,-0.020051039008385008,-0.016070584528123488
2004-04-28,0.014473874656245474,0.006107534419967184,0.02122842365452921,0.028180302739988502,,,,,,,,,-0.03250946337118665,0.010103695825578463,-0.03124999999999989,-0.044635865309318734
2004-04-29,0.014473874656245474,0.006107534419967184,0.02122842365452921,0.028180302739988502,,,,,,,,,-0.05437404078053054,0.00829986613119127,-0.04565376186997805,-0.048788368336025734
2004-04-30,0.014473874656245474,0.006107534419967184,0.02122842365452921,0.028180302739988502,,,,,,,,,-0.07117979973878963,-0.0053050397877985045,-0.08499288762446655,-0.05275934617251976
2004-05-03,0.014473874656245476,0.006107534419967184,0.02122842365452921,0.0281803027399885,0.2739213694862014,5.195666050730724,26.721887724915604,0.5316365299639048,,,,,-0.07477243172951886,-0.01313025210084029,-0.0879159369527146,-0.03295454545454546
2004-05-04,0.014473874656245476,0.006107534419967184,0.02122842365452921,0.0281803027399885,,,,,,,,,-0.07246064265689023,-0.01576044129235621,-0.0703926423770781,-0.03474147773609526
2004-05-05,0.014473874656245476,0.006107534419967184,0.02122842365452921,0.0281803027399885,,,,,,,,,-0.06046107003044787,-0.01939711664482313,-0.051412020275163006,-0.03900592495062538
2004-05-06,0.014473874656245476,0.006107534419967184,0.02122842365452921,0.0281803027399885,,,,,,,,,-0.06281572589501427,-0.04221635883905017,-0.050785531603945944,-0.06102137379670425
2004-05-07,0.014473874656245476,0.006107534419967184,0.02122842365452921,0.0281803027399885,,,,,,,,,-0.0885130683066111,-0.059102902374670196,-0.03288271830471323,-0.0854951868167727
2004-05-10,0.014473874656245478,0.006107534419967184,0.02122842365452921,0.0281803027399885,0.27898110552290434,6.105811053570136,16.976772467469292,0.5577459761163032,,,,,-0.11038251366120211,-0.03292618162506622,-0.03804347826086962,-0.11631612492033139
2004-05-11,0.014473874656245478,0.006107534419967184,0.02122842365452921,0.0281803027399885,,,,,,,,,-0.08342652650413784,-0.027987082884822323,0.003614022406938755,-0.10332043842682137
2004-05-12,0.014473874656245478,0.006107534419967184,0.02122842365452921,0.0281803027399885,,,,,,,,,-0.0723192019950124,-0.030503978779841012,0.007307270734380644,-0.08252427184466016
2004-05-13,0.014473874656245478,0.006107534419967184,0.02122842365452921,0.0281803027399885,,,,,,,,,-0.0703107280562486,-0.03478726251003472,0.02925731432858214,-0.08471601786853866
2004-05-14,0.014473874656245478,0.006107534419967184,0.02122842365452921,0.0281803027399885,,,,,,,,,-0.07986577181208054,-0.0585609243697478,0.022306238185255234,-0.10678098207326592
2004-05-15,0.014473874656245478,0.006107534419967184,0.02122842365452921,0.0281803027399885,,,,,,,,,-0.07718196096028718,-0.05757097791798105,0.013493253373313419,-0.09834775767112514
2004-05-17,0.014473874656245478,0.006107534419967184,0.02122842365452921,0.0281803027399885,0.2800842963080647,7.041582715796423,14.060983426426152,0.5455554687075335,,,,,-0.08998186763372618,-0.05953956073035194,0.029535864978903037,-0.08110274082385005
2004-05-18,0.014473874656245478,0.006107534419967184,0.02122842365452921,0.0281803027399885,,,,,,,,,-0.08537137681159412,-0.050117462803445645,0.0333212810900303,-0.07732125525719835
2004-05-19,0.014473874656245478,0.006107534419967184,0.02122842365452921,0.0281803027399885,,,,,,,,,-0.09672351885098751,-0.04622616871245744,0.02224736048265452,-0.10823934837092741
2004-05-20,0.014473874656245478,0.006107534419967184,0.02122842365452921,0.0281803027399885,,,,,,,,,-0.09029345372460496,-0.04800207576543858,-0.004358881220486777,-0.07747163695299841
2004-05-21,0.014473874656245478,0.006107534419967184,0.02122842365452921,0.0281803027399885,,,,,,,,,-0.06557002513136867,-0.04069309530060394,0.014732965009208288,-0.0868021942562116
2004-05-24,0.01447387465624548,0.006107534419967185,0.02122842365452921,0.0281803027399885,0.2772204437173587,5.7662177865882835,9.172032349392554,0.5411909270423463,,,,,-0.054041676207922995,-0.032334384858044074,0.03199404761904767,-0.07093674939951966
2004-05-25,0.01447387465624548,0.006107534419967185,0.02122842365452921,0.0281803027399885,,,,,,,,,-0.03728423475258924,-0.01710976572782308,0.06641366223908918,-0.033770491803278735
2004-05-26,0.01447387465624548,0.006107534419967185,0.02122842365452921,0.0281803027399885,,,,,,,,,-0.025504289357755616,-0.005841741901221442,0.0857252200535783,-0.012907608695652217
2004-05-27,0.01447387465624548,0.006107534419967185,0.02122842365452921,0.0281803027399885,,,,,,,,,0.0014061401453009381,0.015200000000000102,0.10571317528177215,-0.02784896634204681
2004-05-28,0.01447387465624548,0.006107534419967185,0.02122842365452921,0.0281803027399885,,,,,,,,,-0.001873975169829012,0.00851516764236293,0.0963901689708142,-0.04028873594090987
2004-05-31,0.01447387465624548,0.006107534419967185,0.02122842365452921,0.028180302739988502,,,,,,,,,-0.009300162752848173,0.011475847344542212,0.08637747336377477,-0.03396417708685362
2004-06-01,0.01447387465624548,0.006107534419967185,0.02122842365452921,0.028180302739988502,,,,,,,,,-0.01967592592592593,0.019513499064421458,0.08129770992366403,-0.008563110121596162
2004-06-02,0.01447387465624548,0.006107534419967185,0.02122842365452921,0.028180302739988502,,,,,,,,,-0.016404968361846795,0.0683195592286503,0.07813702848344883,-0.007124239791485576
2004-06-03,0.01447387465624548,0.006107534419967185,0.02122842365452921,0.028180302739988502,,,,,,,,,0.0028915662650601526,0.1006730229949524,0.03551190026445039,0.002497769848349707
2004-06-04,0.01447387465624548,0.006107534419967185,0.02122842365452921,0.028180302739988502,,,,,,,,,0.034889434889434856,0.0722130697418999,0.059887005649717606,0.01640822214208426
2004-06-07,0.014473874656245481,0.0061075344199671856,0.02122842365452921,0.028180302739988502,0.273585797857249,4.237316850966862,6.597665296091498,0.541819073804624,,,,,0.04660810151293315,0.08914728682170558,0.0352898811667266,0.041164839115584995
